epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
84,0.004000000000000001,2.387676333775744,99.882,15.006787035614252,94.2,94.37
85,0.004000000000000001,2.337377126677893,99.858,15.017123740166426,94.2,94.37
86,0.004000000000000001,2.6343922773376107,99.84,15.095105055719614,94.21,94.37
87,0.004000000000000001,2.593185299891047,99.832,15.351189225912094,94.06,94.37
88,0.004000000000000001,2.3770275011193007,99.862,14.903321513906121,94.09,94.37
89,0.004000000000000001,2.4580602946225554,99.854,15.44927567243576,94.11,94.37
90,0.004000000000000001,2.256162730860524,99.868,15.578971192240715,94.07,94.37
91,0.0008000000000000003,2.1789904199540615,99.878,14.75416168756783,94.41,94.41
92,0.0008000000000000003,1.7636142239207402,99.93,14.697486598044634,94.52,94.52
93,0.0008000000000000003,1.606431063148193,99.942,14.799252595752478,94.41,94.52
94,0.0008000000000000003,1.6458455718820915,99.944,14.790505974553525,94.5,94.52
95,0.0008000000000000003,1.4654471116373315,99.96,14.931711684912443,94.42,94.52
96,0.0008000000000000003,1.5336699651088566,99.954,14.712780925445259,94.51,94.52
97,0.0008000000000000003,1.5129776580724865,99.94,14.894310565665364,94.35,94.52
98,0.0008000000000000003,1.6026781219989061,99.938,14.605336255393922,94.34,94.52
99,0.0008000000000000003,1.5305889925220981,99.938,14.643225211184472,94.54,94.54
100,0.0008000000000000003,1.434024838032201,99.96,14.687677307985723,94.4,94.54
101,0.0008000000000000003,1.3485033644828945,99.96,14.699185725301504,94.47,94.54
102,0.0008000000000000003,1.3382120647584088,99.964,14.81743736565113,94.31,94.54
103,0.0008000000000000003,1.4484639593865722,99.95,14.888992263004184,94.43,94.54
104,0.0008000000000000003,1.3833261339459568,99.948,14.803321029990911,94.43,94.54
105,0.0008000000000000003,1.3748283756431192,99.948,14.648990353569388,94.44,94.54
106,0.0008000000000000003,1.3032171616796404,99.966,14.610144775360823,94.53,94.54
107,0.0008000000000000003,1.3109011032502167,99.978,14.615082522854209,94.47,94.54
108,0.0008000000000000003,1.3008515783003531,99.972,14.756797118112445,94.53,94.54
109,0.0008000000000000003,1.195680906996131,99.98,14.720687467604876,94.46,94.54
110,0.0008000000000000003,1.2572291820542887,99.968,14.655919548124075,94.45,94.54
111,0.0008000000000000003,1.2796091116033494,99.974,14.64709865488112,94.39,94.54
112,0.0008000000000000003,1.1593940536258742,99.982,14.586733581032604,94.55,94.55
113,0.0008000000000000003,1.207118064747192,99.978,14.676890955772251,94.49,94.55
114,0.0008000000000000003,1.173598694964312,99.978,14.650615179911256,94.52,94.55
115,0.0008000000000000003,1.198398326523602,99.97,14.763610451016575,94.47,94.55
116,0.0008000000000000003,1.2131803885567933,99.98,14.652753841131926,94.54,94.55
117,0.0008000000000000003,1.1477204886032268,99.976,14.821165576577187,94.56,94.56
118,0.0008000000000000003,1.0696353475796059,99.984,14.596824956126511,94.51,94.56
119,0.0008000000000000003,1.1982321567484178,99.976,14.735326973721385,94.57,94.57
120,0.0008000000000000003,1.164642719202675,99.976,14.70663298200816,94.44,94.57
121,0.00016000000000000004,1.1386907609412447,99.976,14.6610541427508,94.48,94.57
122,0.00016000000000000004,1.1974524428951554,99.97,14.684471615124494,94.5,94.57
123,0.00016000000000000004,1.1564305468345992,99.972,14.568390417378396,94.59,94.59
124,0.00016000000000000004,1.175048276083544,99.972,14.583532872609794,94.55,94.59
125,0.00016000000000000004,1.160523996455595,99.98,14.606884574983269,94.59,94.59
126,0.00016000000000000004,1.1275943304644898,99.97,14.81006858870387,94.5,94.59
127,0.00016000000000000004,1.0499623693758622,99.986,14.586653963662684,94.5,94.59
128,0.00016000000000000004,1.0970421799574979,99.988,14.538183150347322,94.58,94.59
129,0.00016000000000000004,1.0220805169665255,99.986,14.733812207821757,94.56,94.59
130,0.00016000000000000004,1.1671554778004065,99.972,14.564839539118111,94.46,94.59
131,0.00016000000000000004,1.144477579568047,99.98,14.688522757962346,94.48,94.59
132,0.00016000000000000004,1.1005564701044932,99.978,14.631430764682591,94.57,94.59
133,0.00016000000000000004,1.1108584161265753,99.978,14.585835038218647,94.55,94.59
134,0.00016000000000000004,1.1255807814886793,99.984,14.512990716844797,94.55,94.59
135,0.00016000000000000004,1.1274678979534656,99.99,14.527559790760279,94.61,94.61
136,0.00016000000000000004,1.1398994856281206,99.984,14.637923937290907,94.54,94.61
137,0.00016000000000000004,1.148160313430708,99.976,14.468612866010517,94.6,94.61
138,0.00016000000000000004,1.174453395884484,99.974,14.56593958614394,94.59,94.61
139,0.00016000000000000004,1.114046589587815,99.984,14.661318911239505,94.55,94.61
140,0.00016000000000000004,1.1084500271244906,99.98,14.515798436012119,94.61,94.61
141,0.00016000000000000004,1.103031880222261,99.98,14.483949196059257,94.52,94.61
142,0.00016000000000000004,1.0444645719835535,99.986,14.535626852419227,94.56,94.61
143,0.00016000000000000004,1.083815188612789,99.982,14.45456294156611,94.58,94.61
144,0.00016000000000000004,1.0858094654977322,99.992,14.65375799080357,94.62,94.62
145,0.00016000000000000004,1.0620678144041449,99.986,14.52134898211807,94.65,94.65
146,0.00016000000000000004,1.1675897940294817,99.978,14.562304658815265,94.62,94.65
147,0.00016000000000000004,1.0402827870566398,99.988,14.513042418751866,94.63,94.65
148,0.00016000000000000004,1.0499978252337314,99.99,14.57824049750343,94.62,94.65
149,0.00016000000000000004,1.1171074990415946,99.982,14.595707142259926,94.62,94.65
150,0.00016000000000000004,1.0558691254118457,99.99,14.6239889357239,94.57,94.65
151,0.00016000000000000004,1.0496914546820335,99.98,14.472653408534825,94.56,94.65
152,0.00016000000000000004,1.0966671974165365,99.988,14.498965518083423,94.57,94.65
153,0.00016000000000000004,1.07087700557895,99.98,14.521111779846251,94.65,94.65
154,0.00016000000000000004,1.0236778603866696,99.982,14.542385638225824,94.68,94.68
155,0.00016000000000000004,1.109702547895722,99.972,14.498242824338377,94.56,94.68
156,0.00016000000000000004,1.076577112718951,99.982,14.447291639167815,94.6,94.68
157,0.00016000000000000004,1.0597088255453855,99.99,14.61096034385264,94.55,94.68
158,0.00016000000000000004,1.008579956192989,99.988,14.66029651183635,94.58,94.68
159,0.00016000000000000004,1.0833710620063357,99.988,14.554681974928826,94.57,94.68
160,0.00016000000000000004,1.1100656954804435,99.98,14.630348552949727,94.57,94.68
161,0.00016000000000000004,1.0248761790571734,99.99,14.541282973252237,94.61,94.68
162,0.00016000000000000004,1.026307483902201,99.984,14.632132019847631,94.61,94.68
163,0.00016000000000000004,1.000643874926027,99.988,14.486936827655882,94.65,94.68
164,0.00016000000000000004,1.013599333469756,99.992,14.557128575164825,94.61,94.68
165,0.00016000000000000004,1.105852824053727,99.978,14.43835859047249,94.65,94.68
166,0.00016000000000000004,0.9702861642581411,99.99,14.573014113120735,94.56,94.68
167,0.00016000000000000004,0.9731056431191973,99.992,14.427614042069763,94.67,94.68
168,0.00016000000000000004,0.9467177118058316,99.986,14.48996699275449,94.65,94.68
169,0.00016000000000000004,1.0957796719740145,99.976,14.4230877882801,94.69,94.69
170,0.00016000000000000004,0.9488148085656576,99.988,14.615612813737243,94.64,94.69
171,0.00016000000000000004,1.017958891869057,99.998,14.553389010950923,94.59,94.69
172,0.00016000000000000004,0.9954340978874825,99.986,14.573527233209461,94.73,94.73
173,0.00016000000000000004,1.043635279929731,99.986,14.489092606119812,94.73,94.73
174,0.00016000000000000004,1.0753254567389376,99.982,14.503583951853216,94.69,94.73
175,0.00016000000000000004,1.0481202420778573,99.986,14.71538994135335,94.59,94.73
176,0.00016000000000000004,0.94929665455129,99.986,14.501593638211489,94.6,94.73
177,0.00016000000000000004,1.0354262447799556,99.99,14.529861632734537,94.62,94.73
178,0.00016000000000000004,1.0408796675037593,99.978,14.474250292405486,94.64,94.73
179,0.00016000000000000004,1.0340732735930942,99.986,14.666442384943366,94.59,94.73
180,0.00016000000000000004,1.0669958527432755,99.98,14.573301971890032,94.63,94.73
181,0.00016000000000000004,0.9774929887498729,99.994,14.593070906121284,94.7,94.73
182,0.00016000000000000004,1.0656202719546854,99.986,14.488467750605196,94.68,94.73
183,0.00016000000000000004,1.0459957013372332,99.978,14.416776313912123,94.64,94.73
184,0.00016000000000000004,1.0643574377754703,99.98,14.65401617065072,94.56,94.73
185,0.00016000000000000004,1.14608202787349,99.972,14.60913550760597,94.57,94.73
186,0.00016000000000000004,0.9958477707114071,99.994,14.42294331965968,94.62,94.73
187,0.00016000000000000004,1.0082672904827632,99.988,14.508506565354764,94.7,94.73
188,0.00016000000000000004,1.0443298896425404,99.988,14.351331184152514,94.62,94.73
189,0.00016000000000000004,1.016250793240033,99.992,14.447642718441784,94.7,94.73
190,0.00016000000000000004,1.0733414172427729,99.982,14.525021946989,94.72,94.73
191,0.00016000000000000004,0.9926611953414977,99.99,14.59862606273964,94.64,94.73
192,0.00016000000000000004,1.0588918345747516,99.984,14.407798351719975,94.66,94.73
193,0.00016000000000000004,1.0712576741352677,99.976,14.53017608821392,94.69,94.73
194,0.00016000000000000004,1.0034076293813996,99.984,14.501358860637993,94.6,94.73
195,0.00016000000000000004,0.980624396528583,99.992,14.557013177778572,94.6,94.73
196,0.00016000000000000004,0.9895142035093158,99.984,14.61067665554583,94.6,94.73
197,0.00016000000000000004,1.0064241407671943,99.99,14.55205897334963,94.65,94.73
198,0.00016000000000000004,0.9663426617626101,99.992,14.442425340414047,94.69,94.73
199,0.00016000000000000004,1.0176380610791966,99.982,14.484899607487023,94.59,94.73
